first_seen_utc,malware_printable,confidence_level,ip,port
2025-08-25,Xtreme RAT,50,145.82.185.205,9711
2025-08-25,Xtreme RAT,50,145.82.185.205,12364
2025-08-25,Xtreme RAT,50,145.82.185.205,3211
2025-08-25,Xtreme RAT,50,145.82.185.205,6633
2025-08-25,Xtreme RAT,50,145.82.185.205,9758
2025-08-25,Xtreme RAT,50,145.82.185.205,8200
2025-08-25,Xtreme RAT,50,145.82.185.205,21500
2025-08-25,Xtreme RAT,50,145.82.185.205,8877
2025-08-25,Xtreme RAT,50,145.82.185.205,1830
2025-08-25,Xtreme RAT,50,145.82.185.205,18030
2025-08-25,Xtreme RAT,50,145.82.185.205,4786
2025-08-25,Xtreme RAT,50,145.82.185.205,12397
2025-08-25,Xtreme RAT,50,145.82.185.205,3181
2025-08-25,Xtreme RAT,50,145.82.185.205,1050
2025-08-25,Xtreme RAT,50,145.82.185.205,666
2025-08-25,Xtreme RAT,50,145.82.185.205,3054
2025-08-25,Xtreme RAT,50,145.82.185.205,2021
2025-08-25,Xtreme RAT,50,145.82.185.205,3090
2025-08-25,Xtreme RAT,50,145.82.185.205,3540
2025-08-25,Xtreme RAT,50,145.82.185.205,9488
2025-08-25,Xtreme RAT,50,145.82.185.205,3952
2025-08-25,Xtreme RAT,50,145.82.185.205,7434
2025-08-25,Xtreme RAT,50,145.82.185.205,2056
2025-08-25,Xtreme RAT,50,145.82.185.205,49153
2025-08-25,Xtreme RAT,50,145.82.185.205,18004
2025-08-25,Xtreme RAT,50,145.82.185.205,16081
2025-08-25,Xtreme RAT,50,145.82.185.205,12385
2025-08-25,Xtreme RAT,50,145.82.185.205,15
2025-08-25,Xtreme RAT,50,145.82.185.205,7634
2025-08-25,Xtreme RAT,50,145.82.185.205,2601
2025-08-25,Xtreme RAT,50,145.82.185.205,2379
2025-08-25,Xtreme RAT,50,145.82.185.205,110
2025-08-25,Xtreme RAT,50,145.82.185.205,12522
2025-08-25,Xtreme RAT,50,145.82.185.205,8093
2025-08-25,Xtreme RAT,50,145.82.185.205,8568
2025-08-25,Xtreme RAT,50,145.82.185.205,34225
2025-08-25,Xtreme RAT,50,145.82.185.205,7001
2025-08-25,Xtreme RAT,50,145.82.185.205,21279
2025-08-25,Xtreme RAT,50,145.82.185.205,5257
2025-08-25,Xtreme RAT,50,145.82.185.205,12276
2025-08-25,Xtreme RAT,50,145.82.185.205,32764
2025-08-25,Xtreme RAT,50,145.82.185.205,9149
2025-08-25,Xtreme RAT,50,145.82.185.205,9389
2025-08-25,Xtreme RAT,50,145.82.185.205,52311
2025-08-25,Xtreme RAT,50,145.82.185.205,4021
2025-08-25,Xtreme RAT,50,145.82.185.205,31444
2025-08-25,Xtreme RAT,50,145.82.185.205,37777
2025-08-25,Xtreme RAT,50,145.82.185.205,7050
2025-08-25,Xtreme RAT,50,145.82.185.205,4840
2025-08-25,Xtreme RAT,50,145.82.185.205,502
2025-08-25,Xtreme RAT,50,145.82.185.205,5900
2025-08-25,Xtreme RAT,50,145.82.185.205,18058
2025-08-25,Xtreme RAT,50,145.82.185.205,8589
2025-08-25,Xtreme RAT,50,145.82.185.205,51106
2025-08-25,Xtreme RAT,50,145.82.185.205,18245
2025-08-25,Xtreme RAT,50,145.82.185.205,3000
2025-08-25,Xtreme RAT,50,145.82.185.205,8452
2025-08-25,Xtreme RAT,50,145.82.185.205,30003
2025-08-25,Xtreme RAT,50,145.82.185.205,9418
2025-08-25,Xtreme RAT,50,145.82.185.205,16800
2025-08-25,Xtreme RAT,50,145.82.185.205,9930
2025-08-25,Xtreme RAT,50,145.82.185.205,9002
2025-08-25,Xtreme RAT,50,145.82.185.205,2008
2025-08-25,Xtreme RAT,50,145.82.185.205,81
2025-08-25,Xtreme RAT,50,145.82.185.205,50070
2025-08-25,Xtreme RAT,50,145.82.185.205,8062
2025-08-25,Xtreme RAT,50,145.82.185.205,3542
2025-08-25,Xtreme RAT,50,145.82.185.205,12274
2025-08-25,Cobalt Strike,50,123.57.177.33,8084
2025-08-25,Cobalt Strike,50,101.133.229.117,8880
2025-08-25,Cobalt Strike,50,196.251.88.63,443
2025-08-25,Cobalt Strike,50,193.187.132.149,443
2025-08-25,Cobalt Strike,50,38.14.248.18,80
2025-08-25,Cobalt Strike,50,38.33.184.232,6000
2025-08-25,Cobalt Strike,50,45.192.200.142,6000
2025-08-25,Cobalt Strike,50,38.33.184.231,6000
2025-08-25,Cobalt Strike,50,38.33.184.231,6001
2025-08-25,Cobalt Strike,50,45.192.201.77,6001
2025-08-25,Cobalt Strike,50,45.192.201.81,6000
2025-08-25,Cobalt Strike,50,38.14.16.138,6001
2025-08-25,Cobalt Strike,50,45.192.200.139,6001
2025-08-25,Cobalt Strike,50,45.200.192.77,6001
2025-08-25,Cobalt Strike,50,45.192.202.210,8200
2025-08-25,Cobalt Strike,50,45.200.192.69,8200
2025-08-25,Cobalt Strike,50,38.14.16.155,8200
2025-08-25,Cobalt Strike,50,45.192.193.83,6001
2025-08-25,Cobalt Strike,50,154.92.177.214,4300
2025-08-25,Cobalt Strike,50,38.14.16.151,8300
2025-08-25,Cobalt Strike,50,38.33.184.253,8200
2025-08-25,Cobalt Strike,50,45.192.201.79,8200
2025-08-25,Cobalt Strike,50,45.192.193.72,9999
2025-08-25,Cobalt Strike,50,45.192.200.131,9999
2025-08-25,Cobalt Strike,50,8.130.167.250,80
2025-08-25,NetSupportManager RAT,100,51.84.9.95,7000
2025-08-25,Hook,100,77.91.66.252,80
2025-08-25,Unknown malware,100,143.110.191.198,7443
2025-08-25,AsyncRAT,100,46.4.113.39,8808
2025-08-25,Remcos,100,89.31.121.220,443
2025-08-25,Remcos,100,172.111.244.104,37830
2025-08-25,Ghost RAT,100,116.204.171.30,80
2025-08-25,Cobalt Strike,100,114.132.219.22,80
2025-08-25,Cobalt Strike,100,47.95.33.207,80
2025-08-25,Cobalt Strike,100,182.92.125.117,8080
2025-08-25,Unknown malware,100,16.171.19.213,3333
2025-08-25,Unknown malware,100,34.30.37.25,443
2025-08-25,Unknown malware,100,147.182.202.25,443
2025-08-25,Unknown malware,100,13.214.245.114,8443
2025-08-25,Unknown malware,100,168.231.126.206,2083
2025-08-25,Unknown malware,100,190.104.242.92,43333
2025-08-25,Unknown malware,100,104.131.175.161,443
2025-08-25,Unknown malware,100,20.151.164.102,3333
2025-08-25,Unknown malware,100,5.129.214.234,443
2025-08-25,Unknown malware,100,20.199.83.166,6666
2025-08-25,Unknown malware,100,164.68.118.97,3333
2025-08-25,QakBot,100,173.187.25.89,995
2025-08-25,Havoc,100,185.202.236.143,80
2025-08-25,DCRat,100,83.136.209.153,3012
2025-08-25,Hook,100,160.191.34.49,8089
2025-08-25,Cobalt Strike,100,156.238.243.111,8081
2025-08-25,Unknown malware,100,72.60.113.209,7443
2025-08-25,Cobalt Strike,100,185.196.10.163,80
2025-08-25,AsyncRAT,100,95.217.57.151,83
2025-08-25,XWorm,100,193.161.193.99,27544
2025-08-25,Mirai,100,193.111.248.188,7774
2025-08-25,Meterpreter,75,83.244.163.203,7788
2025-08-25,XOR DDoS,75,5.196.167.240,1528
2025-08-25,Cobalt Strike,100,222.255.214.236,80
2025-08-25,Cobalt Strike,100,47.92.192.154,80
2025-08-25,Cobalt Strike,100,43.224.249.151,801
2025-08-25,Cobalt Strike,100,196.251.80.193,443
2025-08-25,Cobalt Strike,100,182.92.241.192,80
2025-08-25,PureLogs Stealer,100,5.252.101.228,7705
2025-08-25,NjRAT,100,18.197.239.109,15537
2025-08-25,NjRAT,100,3.68.171.119,15537
2025-08-25,NjRAT,100,3.69.115.178,15537
2025-08-25,NjRAT,100,3.69.157.220,15537
2025-08-25,Venom RAT,100,45.144.55.170,443
2025-08-25,Remcos,100,179.13.0.138,2404
2025-08-25,Remcos,100,24.255.238.135,2404
2025-08-25,Cobalt Strike,75,159.75.189.186,8283
2025-08-25,Cobalt Strike,75,154.201.74.112,2053
2025-08-25,Cobalt Strike,75,129.204.98.218,8083
2025-08-25,Cobalt Strike,75,119.29.254.242,801
2025-08-25,Cobalt Strike,75,114.132.248.120,8283
2025-08-25,Cobalt Strike,75,111.230.93.148,801
2025-08-25,Cobalt Strike,75,106.55.138.214,8083
2025-08-25,PureLogs Stealer,100,157.20.182.24,2002
2025-08-25,AdaptixC2,100,43.229.150.95,4444
2025-08-25,NetSupportManager RAT,100,15.237.116.211,80
2025-08-25,Hook,100,5.101.84.108,80
2025-08-25,Hook,100,5.101.84.108,8082
2025-08-25,Hook,100,5.101.84.108,8089
2025-08-25,Unknown malware,100,43.229.150.95,7443
2025-08-25,AsyncRAT,100,45.74.8.89,306
2025-08-25,Unknown malware,100,47.104.203.237,3389
2025-08-25,Sliver,100,193.233.48.187,8080
2025-08-25,Remcos,100,66.63.187.37,2404
2025-08-25,Remcos,100,194.87.80.121,2404
2025-08-25,Remcos,100,45.158.8.240,2405
2025-08-25,Ghost RAT,100,134.122.200.32,14994
2025-08-25,Ghost RAT,100,134.122.200.51,14994
2025-08-25,Ghost RAT,100,134.122.173.100,14994
2025-08-25,Cobalt Strike,100,43.163.112.217,443
2025-08-24,NjRAT,100,192.121.16.196,443
2025-08-24,DeimosC2,75,87.122.8.57,443
2025-08-24,QakBot,75,83.110.197.71,443
2025-08-24,DeimosC2,75,61.242.183.107,4506
2025-08-24,QakBot,75,46.246.236.40,995
2025-08-24,AdaptixC2,100,5.129.235.207,4321
2025-08-24,NetSupportManager RAT,100,3.104.111.160,1099
2025-08-24,Hook,100,64.227.174.203,8089
2025-08-24,Unknown malware,100,165.232.148.135,7443
2025-08-24,AsyncRAT,100,172.111.151.97,5500
2025-08-24,Remcos,100,124.198.132.105,3000
2025-08-24,Remcos,100,157.254.164.90,2404
2025-08-24,Remcos,100,193.26.115.190,5000
2025-08-24,Latrodectus,100,178.16.54.107,443
2025-08-24,Cobalt Strike,100,154.219.115.107,82
2025-08-24,Cobalt Strike,100,117.72.84.117,80
2025-08-24,ValleyRAT,100,54.46.40.3,80
2025-08-24,XWorm,100,89.213.177.113,52039
2025-08-24,ValleyRAT,100,104.233.184.215,1126
2025-08-24,ValleyRAT,100,103.115.56.50,443
2025-08-24,XWorm,100,56.125.150.97,21072
2025-08-24,MooBot,100,178.16.54.105,80
2025-08-24,NetSupportManager RAT,100,3.28.185.123,10443
2025-08-24,Unknown malware,100,8.210.214.111,8888
2025-08-24,Remcos,100,80.64.18.85,2404
2025-08-24,Cobalt Strike,100,156.238.243.109,6443
2025-08-24,Nanocore RAT,100,147.185.221.30,33263
2025-08-24,Remcos,100,196.251.87.11,5432
2025-08-24,Unknown malware,100,146.190.135.251,3333
2025-08-24,ValleyRAT,100,112.213.123.7,1688
2025-08-24,NetSupportManager RAT,100,13.233.166.137,2454
2025-08-24,Quasar RAT,100,163.227.239.216,7000
2025-08-24,Unknown malware,100,20.84.60.5,443
2025-08-24,Unknown malware,100,65.87.7.28,7443
2025-08-24,AsyncRAT,100,196.251.83.162,8808
2025-08-24,AsyncRAT,100,209.46.127.65,443
2025-08-24,Remcos,100,172.94.9.171,8811
2025-08-24,Quasar RAT,100,89.187.177.72,4782
2025-08-24,XWorm,100,43.249.33.236,6631
2025-08-24,XWorm,100,147.185.221.31,12480
2025-08-24,DeimosC2,75,59.35.57.209,36026
2025-08-24,DeimosC2,75,52.223.7.108,8122
2025-08-24,Havoc,75,45.38.20.240,443
2025-08-24,QakBot,75,24.177.237.86,443
2025-08-24,QakBot,75,2.50.15.251,443
2025-08-24,Havoc,75,172.86.107.200,443
2025-08-24,Sliver,75,13.201.239.120,8888
2025-08-24,DeimosC2,75,120.222.236.74,4506
2025-08-24,XWorm,100,147.185.221.31,17264
2025-08-24,DCRat,100,85.239.40.214,443
2025-08-24,Venom RAT,100,196.251.84.32,7000
2025-08-24,Venom RAT,100,54.254.214.114,4444
2025-08-24,Quasar RAT,100,103.131.200.208,6067
2025-08-24,Unknown malware,100,20.84.60.5,3000
2025-08-24,AsyncRAT,100,95.217.57.151,81
2025-08-24,Unknown malware,100,103.146.158.19,8888
2025-08-24,Ghost RAT,100,134.122.200.45,14994
2025-08-24,Cobalt Strike,100,159.75.127.99,50001
2025-08-24,Mirai,100,45.135.194.24,13470
2025-08-24,Cobalt Strike,100,47.93.59.247,8080
2025-08-24,Cobalt Strike,100,123.60.42.43,8090
2025-08-24,XOR DDoS,75,5.196.167.243,1527
2025-08-24,Mirai,100,213.232.114.169,9506
2025-08-24,Mirai,100,213.209.150.159,59666
2025-08-24,Mirai,100,84.200.81.239,3778
2025-08-24,Mirai,100,196.251.84.79,1312
2025-08-24,Mirai,75,161.97.77.188,2004
2025-08-24,Mirai,100,87.248.130.35,3778
2025-08-24,Mirai,100,82.27.2.83,1312
2025-08-24,Mirai,100,103.191.63.195,3778
2025-08-24,Bashlite,100,176.65.149.225,6161
2025-08-24,Mirai,100,213.209.150.159,56999
2025-08-24,Mirai,100,192.227.134.76,3211
2025-08-24,Mirai,100,94.156.152.65,61459
2025-08-24,Mirai,100,82.27.2.83,3912
2025-08-24,XWorm,75,100.42.176.116,7000
2025-08-24,Empire Downloader,100,146.103.117.124,1337
2025-08-24,NetSupportManager RAT,100,43.218.233.122,8081
2025-08-24,NetSupportManager RAT,100,18.153.208.239,771
2025-08-24,NetSupportManager RAT,100,43.218.233.122,6881
2025-08-24,Unknown malware,100,13.215.11.65,2083
2025-08-24,Unknown malware,100,65.109.184.103,4444
2025-08-24,Unknown malware,100,68.183.101.158,3333
2025-08-24,Unknown malware,100,210.83.201.194,3333
2025-08-24,Unknown malware,100,92.112.192.41,3333
2025-08-24,Unknown malware,100,111.231.65.17,3333
2025-08-24,Unknown malware,100,13.79.159.61,3333
2025-08-24,Unknown malware,100,157.151.4.17,3333
2025-08-24,Unknown malware,100,192.95.6.84,3333
2025-08-24,Unknown malware,100,103.114.141.148,3333
2025-08-24,Unknown malware,100,43.162.115.191,8080
2025-08-24,Unknown malware,100,123.242.205.58,3333
2025-08-24,Unknown malware,100,164.90.232.78,8081
2025-08-24,Unknown malware,100,147.182.202.25,3333
2025-08-24,Unknown malware,100,101.34.235.48,60000
2025-08-24,Sliver,100,74.225.220.181,8000
2025-08-24,Remcos,100,69.166.230.100,2404
2025-08-24,Quasar RAT,100,45.156.87.90,8808
2025-08-24,Hook,100,196.251.81.55,8089
2025-08-24,Hook,100,64.227.174.203,80
2025-08-24,Unknown malware,100,20.84.60.5,7443
2025-08-24,AsyncRAT,100,45.74.8.89,403
2025-08-24,Sliver,90,31.220.74.13,8443
2025-08-24,Cobalt Strike,75,188.239.190.19,443
2025-08-24,N-W0rm,100,45.119.211.136,80
2025-08-24,XWorm,100,5.231.25.213,7000
2025-08-24,Empire Downloader,100,159.203.90.17,8081
2025-08-24,AdaptixC2,100,20.234.49.186,4321
2025-08-24,MimiKatz,100,34.239.150.135,443
2025-08-24,Kaiji,100,114.66.46.206,808
2025-08-24,Venom RAT,100,174.138.185.97,7000
2025-08-24,Venom RAT,100,94.26.90.240,4449
2025-08-24,Havoc,100,45.76.47.75,443
2025-08-24,Hook,100,196.251.81.55,80
2025-08-24,Remcos,100,144.172.108.160,2404
2025-08-23,Cobalt Strike,75,47.105.32.189,80
2025-08-23,Cobalt Strike,75,43.138.22.149,50050
2025-08-23,Cobalt Strike,75,154.201.74.112,2052
2025-08-23,ValleyRAT,100,143.92.37.143,1888
2025-08-23,RedLine Stealer,100,194.156.79.186,55615
2025-08-23,DeimosC2,75,59.35.57.209,36161
2025-08-23,ValleyRAT,100,45.192.218.47,8880
2025-08-23,Empire Downloader,100,152.42.163.100,80
2025-08-23,Empire Downloader,100,152.42.163.100,8080
2025-08-23,Havoc,100,86.54.42.217,443
2025-08-23,Hook,100,172.94.95.238,80
2025-08-23,Sliver,100,103.245.237.112,31337
2025-08-23,Remcos,100,196.251.83.211,2404
2025-08-23,Cobalt Strike,100,106.52.162.38,80
2025-08-23,Quasar RAT,100,80.222.152.67,80
2025-08-23,Quasar RAT,100,185.246.113.246,7707
2025-08-23,Remcos,100,62.60.226.133,61287
2025-08-23,Remcos,100,45.138.48.85,4444
2025-08-23,Havoc,100,95.179.186.204,443
2025-08-23,Unknown malware,100,3.24.114.211,7443
2025-08-23,AsyncRAT,100,162.243.204.23,8808
2025-08-23,Ghost RAT,100,103.86.47.207,80
2025-08-23,Cobalt Strike,100,110.40.176.194,80
2025-08-23,Cobalt Strike,100,43.230.207.98,81
2025-08-23,XWorm,100,193.161.193.99,24280
2025-08-23,FatalRat,100,128.241.225.24,7888
2025-08-23,ValleyRAT,100,130.250.191.52,6666
2025-08-23,XWorm,100,108.181.154.141,5555
2025-08-23,ValleyRAT,100,45.204.214.188,80
2025-08-23,ValleyRAT,100,45.204.214.188,6666
2025-08-23,ValleyRAT,100,45.204.214.188,8888
2025-08-23,Empire Downloader,100,87.255.194.34,80
2025-08-23,NetSupportManager RAT,100,54.209.57.32,20548
2025-08-23,DCRat,100,156.253.13.10,4444
2025-08-23,DCRat,100,154.205.10.197,4444
2025-08-23,Hook,100,84.200.91.41,8082
2025-08-23,Unknown malware,100,185.202.236.143,7443
2025-08-23,SectopRAT,100,88.214.50.35,9000
2025-08-23,AsyncRAT,100,84.200.73.108,8808
2025-08-23,Unknown malware,100,104.225.234.132,8888
2025-08-23,Sliver,100,46.62.172.170,8443
2025-08-23,Ghost RAT,100,103.86.47.245,80
2025-08-23,Cobalt Strike,100,162.33.179.53,80
2025-08-23,Cobalt Strike,100,39.105.38.226,443
2025-08-23,ValleyRAT,100,103.40.114.82,1101
2025-08-23,NetSupportManager RAT,100,144.86.33.171,443
2025-08-23,DCRat,100,45.153.34.67,9977
2025-08-23,Havoc,100,65.20.109.42,443
2025-08-23,Remcos,100,139.99.235.40,4040
2025-08-23,Remcos,100,62.60.226.231,2022
2025-08-23,XWorm,100,87.242.106.13,54193
2025-08-23,Cobalt Strike,100,8.140.194.125,80
2025-08-23,Cobalt Strike,100,149.88.70.14,80
2025-08-23,Cobalt Strike,100,162.251.95.44,80
2025-08-23,XWorm,75,92.108.104.148,4444
2025-08-23,XWorm,100,147.185.221.31,1333
2025-08-23,Bashlite,75,93.113.180.139,58935
2025-08-23,Unknown malware,100,170.64.217.39,8888
2025-08-23,Loki Password Stealer (PWS),75,185.219.7.138,8080
2025-08-23,Mirai,100,163.5.63.89,777
2025-08-23,Mirai,100,163.5.63.89,8080
2025-08-23,Cobalt Strike,100,47.96.40.234,443
2025-08-23,Cobalt Strike,100,113.44.204.129,80
2025-08-23,Cobalt Strike,100,107.175.31.178,4433
2025-08-23,Cobalt Strike,100,47.92.92.78,8880
2025-08-23,XWorm,100,41.185.18.178,7000
2025-08-23,Unknown malware,100,180.165.13.164,8181
2025-08-23,Unknown malware,100,20.199.83.166,8081
2025-08-23,Unknown malware,100,139.226.187.132,8200
2025-08-23,Unknown malware,100,3.65.142.123,443
2025-08-23,Unknown malware,100,168.232.167.5,3333
2025-08-23,Unknown malware,100,84.247.171.105,92
2025-08-23,Unknown malware,100,144.202.21.90,3333
2025-08-23,Unknown malware,100,15.220.162.137,3333
2025-08-23,Unknown malware,100,65.2.40.66,443
2025-08-23,Unknown malware,100,3.126.147.17,443
2025-08-23,Unknown malware,100,93.93.119.4,3333
2025-08-23,Unknown malware,100,134.209.116.82,443
2025-08-23,Unknown malware,100,13.232.186.234,3333
2025-08-23,Unknown malware,100,195.77.8.140,4444
2025-08-23,Unknown malware,100,112.163.224.103,8443
2025-08-23,Unknown malware,100,218.212.171.111,8443
2025-08-23,Unknown malware,100,50.117.199.123,8443
2025-08-23,Unknown malware,100,121.167.236.4,8443
2025-08-23,Unknown malware,100,80.112.172.18,8443
2025-08-23,Unknown malware,100,112.199.254.210,8443
2025-08-23,Unknown malware,100,119.246.47.51,8443
2025-08-23,Unknown malware,100,59.148.146.57,8443
2025-08-23,Unknown malware,100,24.150.139.22,8443
2025-08-23,Unknown malware,100,45.38.42.232,5000
2025-08-23,Unknown malware,100,192.159.179.18,8443
2025-08-23,Unknown malware,100,102.130.192.154,8443
2025-08-23,Unknown malware,100,220.71.25.220,443
2025-08-23,Unknown malware,100,65.25.220.250,8443
2025-08-23,Unknown malware,100,220.73.0.230,8443
2025-08-23,Ares,90,47.79.149.234,8080
2025-08-23,Unknown malware,100,212.125.206.60,8443
2025-08-23,DCRat,100,43.226.17.46,8018
2025-08-23,Havoc,100,68.183.183.150,80
2025-08-23,Remcos,100,45.221.64.233,2404
2025-08-23,Remcos,100,45.221.64.233,25
2025-08-23,Remcos,100,178.16.54.91,443
2025-08-23,Remcos,100,176.46.158.66,8808
2025-08-23,Remcos,100,178.16.54.86,443
2025-08-23,Hook,100,13.236.179.186,80
2025-08-23,Unknown malware,100,168.100.239.215,7443
2025-08-23,AsyncRAT,100,196.251.83.162,1000
2025-08-23,AsyncRAT,100,2.58.56.187,443
2025-08-23,Unknown malware,100,49.113.75.28,8888
2025-08-23,Ghost RAT,75,54.46.17.172,80
2025-08-23,ValleyRAT,100,175.24.182.113,8888
2025-08-23,Cobalt Strike,75,134.175.217.237,443
2025-08-23,Vjw0rm,100,46.246.80.15,7044
2025-08-23,AsyncRAT,100,46.246.80.15,2703
2025-08-23,ValleyRAT,100,206.119.185.144,551
2025-08-23,RedLine Stealer,100,194.156.79.117,55615
2025-08-23,Rhadamanthys,100,45.153.34.176,8184
2025-08-23,Stealc,100,45.159.181.137,80
2025-08-23,DCRat,100,43.226.17.50,8018
2025-08-23,Hook,100,154.36.165.77,80
2025-08-23,SectopRAT,100,34.66.252.36,9000
2025-08-23,Ghost RAT,100,103.86.47.232,80
2025-08-23,Cobalt Strike,100,38.181.72.47,443
2025-08-23,Cobalt Strike,100,173.254.201.23,80
2025-08-23,Cobalt Strike,100,3.131.91.218,80
2025-08-22,ValleyRAT,100,156.239.14.198,8863
2025-08-22,Cobalt Strike,75,3.101.190.245,443
2025-08-22,FatalRat,100,38.14.248.187,14581
2025-08-22,DeimosC2,75,76.223.27.137,7443
2025-08-22,Sliver,75,74.48.170.150,8888
2025-08-22,QakBot,75,69.157.7.71,2222
2025-08-22,Sliver,75,31.57.109.4,443
2025-08-22,DeimosC2,75,3.213.52.193,443
2025-08-22,Sliver,75,206.189.156.238,8888
2025-08-22,QakBot,75,201.194.200.155,443
2025-08-22,QakBot,75,186.105.100.206,443
2025-08-22,QakBot,75,101.184.132.71,2222
2025-08-22,NjRAT,100,126.65.224.254,1217
2025-08-22,BianLian,100,89.110.126.139,443
2025-08-22,MooBot,100,196.251.84.55,80
2025-08-22,DCRat,100,46.246.6.18,1963
2025-08-22,Havoc,100,68.183.183.150,443
2025-08-22,Havoc,100,185.169.180.220,443
2025-08-22,Quasar RAT,100,187.201.200.172,2271
2025-08-22,Quasar RAT,100,187.201.200.172,623
2025-08-22,Quasar RAT,100,187.201.200.172,1000
2025-08-22,Quasar RAT,100,187.201.200.172,2096
2025-08-22,Quasar RAT,100,187.201.200.172,1723
2025-08-22,Quasar RAT,100,187.201.200.172,2087
2025-08-22,Quasar RAT,100,187.201.200.172,3309
2025-08-22,Quasar RAT,100,187.201.200.172,4444
2025-08-22,AsyncRAT,100,192.159.99.244,8000
2025-08-22,Sliver,100,47.79.146.121,443
2025-08-22,Remcos,100,91.149.239.51,2404
2025-08-22,Remcos,100,143.244.46.151,2404
2025-08-22,Cobalt Strike,100,68.64.176.34,443
2025-08-22,RedLine Stealer,100,196.251.116.228,1912
2025-08-22,ValleyRAT,100,154.23.189.36,6666
2025-08-22,ValleyRAT,100,103.105.23.76,443
2025-08-22,Ave Maria,100,75.56.172.215,5200
2025-08-22,RedLine Stealer,100,68.107.77.197,1912
2025-08-22,Remcos,100,196.251.70.250,8721
2025-08-22,Remcos,100,37.27.128.29,2404
2025-08-22,Cobalt Strike,75,160.250.128.197,8080
2025-08-22,ACR Stealer,100,87.120.219.153,443
2025-08-22,ACR Stealer,100,87.120.219.159,443
2025-08-22,ACR Stealer,100,87.120.219.152,443
2025-08-22,ACR Stealer,100,185.143.223.184,443
2025-08-22,Unknown malware,100,185.174.135.178,7443
2025-08-22,SectopRAT,100,45.88.104.115,9000
2025-08-22,Unknown malware,100,45.204.207.235,443
2025-08-22,Unknown malware,100,38.181.52.147,8888
2025-08-22,Remcos,100,192.3.3.142,27000
2025-08-22,Ghost RAT,100,103.86.47.208,80
2025-08-22,XWorm,100,45.137.98.178,1234
2025-08-22,XenoRAT,100,77.51.224.225,4444
2025-08-22,Loki Password Stealer (PWS),75,123.129.21.229,36424
2025-08-22,PureLogs Stealer,100,148.163.88.149,7705
2025-08-22,Cobalt Strike,75,188.239.190.19,801
2025-08-22,Unknown malware,100,85.158.108.135,5050
2025-08-22,Unknown malware,100,64.52.80.44,9999
2025-08-22,NetSupportManager RAT,100,18.163.6.103,14265
2025-08-22,DCRat,100,94.156.181.191,8888
2025-08-22,Venom RAT,100,192.159.99.13,4449
2025-08-22,Havoc,100,185.169.180.220,40000
2025-08-22,Hook,100,178.17.57.11,8089
2025-08-22,Unknown malware,100,66.78.40.148,7443
2025-08-22,SectopRAT,100,45.59.124.17,9000
2025-08-22,Remcos,100,198.12.83.117,2404
2025-08-22,Remcos,100,172.111.137.165,3384
2025-08-22,Remcos,100,185.208.159.206,2404
2025-08-22,Remcos,100,94.154.35.190,62180
2025-08-22,Latrodectus,100,178.16.54.46,443
2025-08-22,XWorm,100,72.14.201.229,3000
2025-08-22,Cobalt Strike,100,109.205.213.174,80
2025-08-22,XWorm,100,147.50.253.3,44784
2025-08-22,FAKEUPDATES,100,23.227.196.123,443
2025-08-22,XWorm,100,44.201.126.95,1177
2025-08-22,ValleyRAT,100,112.213.123.71,8978
2025-08-22,Cobalt Strike,75,175.27.225.134,443
2025-08-22,Cobalt Strike,75,152.32.157.188,443
2025-08-22,DeimosC2,75,99.83.209.160,8113
2025-08-22,DeimosC2,75,54.220.86.71,443
2025-08-22,DeimosC2,75,52.5.83.11,443
2025-08-22,DeimosC2,75,52.223.31.10,443
2025-08-22,Sliver,75,45.201.216.199,80
2025-08-22,QakBot,75,189.140.31.158,443
2025-08-22,Havoc,75,185.196.10.10,402
2025-08-22,QakBot,75,142.247.221.216,443
2025-08-22,Unknown malware,100,124.198.132.121,4000
2025-08-22,NetSupportManager RAT,100,63.176.165.233,13394
2025-08-22,Unknown malware,100,102.117.161.33,7443
2025-08-22,AsyncRAT,100,185.208.159.71,8808
2025-08-22,AsyncRAT,100,185.208.159.71,222
2025-08-22,Unknown malware,100,167.179.104.126,8888
2025-08-22,Remcos,100,178.16.55.94,443
2025-08-22,Remcos,100,104.243.254.102,48791
2025-08-22,Remcos,100,74.50.94.176,6040
2025-08-22,XWorm,100,35.198.17.120,6000
2025-08-22,Cobalt Strike,100,103.19.190.184,7416
2025-08-22,Cobalt Strike,100,47.100.16.83,4567
2025-08-22,Cobalt Strike,100,47.110.229.61,8443
2025-08-22,Cobalt Strike,100,171.80.4.223,80
2025-08-22,NjRAT,100,162.243.204.23,1177
2025-08-22,XOR DDoS,75,5.196.167.242,1526
2025-08-22,ValleyRAT,100,103.127.126.231,443
2025-08-22,ValleyRAT,100,156.245.198.151,6666
2025-08-22,ValleyRAT,100,156.245.198.151,8888
2025-08-22,ValleyRAT,100,156.245.198.151,80
2025-08-22,ValleyRAT,100,103.127.126.231,266
2025-08-22,Remcos,100,47.117.245.58,2404
2025-08-22,Loki Password Stealer (PWS),75,58.22.95.122,6868
2025-08-22,Loki Password Stealer (PWS),75,218.92.65.139,20001
2025-08-22,XWorm,100,185.208.159.143,7879
2025-08-22,Amadey,100,5.252.153.134,80
2025-08-22,Vidar,100,95.217.244.192,443
2025-08-22,Vidar,100,116.203.13.148,443
2025-08-22,Cobalt Strike,100,8.152.101.136,8080
