[2026-01-07 20:00:04] ========== OTX Last 3 Months (IP Only) 启动 ==========
[2026-01-07 20:00:04] 时间窗口起点: 2025-12-31 20:00:04
[2026-01-07 20:00:04] 最大翻页数: 200
[2026-01-07 20:00:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-07 20:01:22] [IP] 205.210.31.90 | pulse=695e49da461f837802513a31
[2026-01-09 09:22:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:22:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:22:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:22:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:23:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:23:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:23:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:23:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:24:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:24:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:24:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:25:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:25:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:25:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:25:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:26:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:26:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:26:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:27:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:27:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:27:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:28:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:28:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:28:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:28:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:28:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:29:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:29:14] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-09 09:29:19] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-09 09:29:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:29:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:30:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:30:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:30:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:31:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:31:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:31:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:32:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:32:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:32:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:32:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:33:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:33:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:33:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:34:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:34:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:34:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:34:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:35:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:35:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:35:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:36:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:36:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:36:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:36:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:37:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:37:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:37:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:38:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:38:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:38:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:38:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:39:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:39:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:39:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:39:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:40:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:40:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:40:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:41:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:41:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:41:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:41:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:42:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:42:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:42:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:43:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:43:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:43:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:44:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:44:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:44:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:44:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:45:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:45:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:45:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:46:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:46:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:46:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:46:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:47:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:47:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:47:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:47:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:48:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:48:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:48:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:49:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:49:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:49:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:50:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:50:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:50:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:50:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:51:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:51:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:51:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:52:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:52:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:52:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:52:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:53:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:53:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:53:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:53:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:54:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:54:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:54:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:55:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:55:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:55:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:55:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:56:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:56:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:56:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:57:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:57:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:57:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:57:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:58:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:58:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:58:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:59:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:59:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:59:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 09:59:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:00:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:00:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:00:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:01:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:01:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:01:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:01:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:02:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:02:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:02:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:03:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:03:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:03:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:04:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:04:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:04:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:04:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:05:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:05:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:05:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:06:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:06:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:06:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:07:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:07:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:07:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:07:46] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-09 10:07:51] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-09 10:08:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:08:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:08:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:09:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:09:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:09:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:09:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:10:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:10:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:10:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:10:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:11:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:11:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:11:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:12:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:12:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:12:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:13:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:13:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:13:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:13:53] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:14:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:14:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:14:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:15:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:15:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:15:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:15:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:16:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:16:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:16:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:16:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:17:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:17:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:17:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:18:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:18:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:18:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:19:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:19:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:19:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:20:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:20:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:20:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:20:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:21:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:21:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:21:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:22:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:22:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:22:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:23:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:23:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:23:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:23:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:24:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:24:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:24:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:24:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:25:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:25:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:25:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:25:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:26:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:26:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:26:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:27:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:27:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:27:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:27:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:28:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:28:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:28:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:29:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:29:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:29:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:30:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:30:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:30:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:30:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:31:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:31:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:31:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:32:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:32:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:32:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:32:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:33:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:33:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:33:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:34:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:34:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:34:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:34:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:35:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:35:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:35:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:36:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:36:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:36:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:36:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:37:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:37:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:37:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:38:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:38:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:38:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:39:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:39:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:39:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:39:53] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:40:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:40:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:40:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:41:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:41:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:41:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:41:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:42:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:42:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:42:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:43:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:43:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:43:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:43:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:44:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:44:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:44:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:44:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:45:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:45:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:45:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:46:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:46:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:46:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:47:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:47:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:47:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:47:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:48:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:48:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:48:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:49:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:49:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:49:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:49:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:50:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:50:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:50:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:51:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:51:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:51:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:51:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:52:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:52:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:52:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:53:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:53:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:53:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:54:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:54:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:54:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-09 10:54:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
