[2026-01-07 20:00:04] ========== OTX Last 3 Months (IP Only) 启动 ==========
[2026-01-07 20:00:04] 时间窗口起点: 2025-12-31 20:00:04
[2026-01-07 20:00:04] 最大翻页数: 200
[2026-01-07 20:00:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-07 20:01:22] [IP] 205.210.31.90 | pulse=695e49da461f837802513a31
[2026-01-08 00:41:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:42:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:42:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:42:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:42:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:43:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:43:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:43:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:44:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:44:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:44:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:45:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:45:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:45:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:45:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:46:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:46:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:46:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:47:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:47:25] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:47:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:48:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:48:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:48:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:48:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:49:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:49:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:49:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:50:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:50:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:50:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:50:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:51:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:51:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:51:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:52:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:52:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:52:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:52:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:53:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:53:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:53:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:54:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:54:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:54:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:54:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:55:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:55:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:55:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:56:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:56:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:56:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:57:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:57:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:57:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:57:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:58:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:58:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:58:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 00:59:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 00:59:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:00:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:00:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:00:53] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:01:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:01:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:01:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:02:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:02:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:02:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:02:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:03:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:03:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:03:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:04:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:04:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:05:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:05:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:05:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:05:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:06:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:06:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:06:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:06:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:07:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:07:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:07:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:08:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:08:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:08:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:08:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:09:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:09:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:10:04] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:10:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:10:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:11:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:11:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:11:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:11:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:12:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:12:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:12:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:13:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:13:30] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:14:05] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:14:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:14:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:14:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:15:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:15:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:15:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:16:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:16:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:17:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:17:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:18:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:18:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:19:06] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:19:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:19:59] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:20:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:20:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:21:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:21:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:21:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:22:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:22:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:22:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:22:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:23:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:23:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:23:53] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:24:28] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:24:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:24:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:25:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:25:43] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:26:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:26:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:26:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:27:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:27:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:27:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:28:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:28:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:28:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:28:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:29:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:29:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:30:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:30:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:30:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:31:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:31:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:32:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:32:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:32:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:33:17] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:33:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:34:10] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:34:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:34:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:35:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:35:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:35:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:36:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:36:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:36:51] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:37:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:37:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:38:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:38:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:38:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:38:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:39:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:39:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:40:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:40:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:41:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:41:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:41:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:42:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:42:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:43:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:43:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:43:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:44:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:44:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:44:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:45:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:45:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:46:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:46:41] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:47:16] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:47:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:47:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:48:25] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:48:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:49:17] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:49:52] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:50:27] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:50:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:51:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:51:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:52:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:52:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:53:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:53:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:54:14] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:54:49] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:55:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:55:42] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:55:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:56:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:56:52] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:57:27] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:57:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:58:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:58:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 01:59:21] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 01:59:56] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:00:31] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:01:06] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:01:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:01:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:02:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:03:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:03:43] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:04:18] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:04:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:05:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:05:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:05:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:06:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:06:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:06:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:07:29] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:08:04] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:08:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:08:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:09:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:09:50] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:10:25] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:11:00] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:11:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:11:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:12:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:12:46] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:13:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:13:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:14:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:15:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:15:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:16:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:16:43] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:17:18] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:17:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:18:28] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:19:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:19:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:19:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:20:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:20:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:21:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:21:40] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:21:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:22:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:22:51] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:23:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:24:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:24:18] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:24:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:25:28] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 02:25:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:26:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 02:26:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
