ip	port	tag	ioc_source	first_seen_utc	first_crawl_date	last_seen_date	count
205.210.31.56		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.57		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.58		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.59			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.6		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	4
205.210.31.60		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|greensnow|ipsum	2025-12-18	2025-12-11	2026-08-10	6
205.210.31.64			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.65		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.66		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.67			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.68			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.69			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.70		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.71			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.72			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.73			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.74		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.75			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.76		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.77			Binarydefense|CyberCure|FireHOL|greensnow|ipsum		2025-12-11	2026-08-10	5
205.210.31.78			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.79			Binarydefense|CyberCure|FireHOL|greensnow|ipsum		2025-12-11	2026-08-10	5
205.210.31.8			CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	3
205.210.31.80			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.81			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.82		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.83		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.84		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 34 IOCs (avg BDE: 80)|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.85		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 33 IOCs (avg BDE: 80)|Oz Batch: 34 IOCs (avg BDE: 80)|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.86			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.87			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.88			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.89		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 32 IOCs (avg BDE: 80)|Oz Batch: 33 IOCs (avg BDE: 80)|Oz Batch: 34 IOCs (avg BDE: 80)|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.9			CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	3
205.210.31.90		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 31 IOCs (avg BDE: 80)|Oz Batch: 32 IOCs (avg BDE: 80)|Oz Batch: 33 IOCs (avg BDE: 80)|Oz Batch: 34 IOCs (avg BDE: 80)|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)|Oz Batch: 50 IOCs (avg BDE: 82)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.91			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.92			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.93		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 30 IOCs (avg BDE: 80)|Oz Batch: 31 IOCs (avg BDE: 80)|Oz Batch: 32 IOCs (avg BDE: 80)|Oz Batch: 33 IOCs (avg BDE: 80)|Oz Batch: 34 IOCs (avg BDE: 80)|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)|Oz Batch: 50 IOCs (avg BDE: 82)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.94		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 29 IOCs (avg BDE: 80)|Oz Batch: 30 IOCs (avg BDE: 80)|Oz Batch: 31 IOCs (avg BDE: 80)|Oz Batch: 32 IOCs (avg BDE: 80)|Oz Batch: 33 IOCs (avg BDE: 80)|Oz Batch: 34 IOCs (avg BDE: 80)|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)|Oz Batch: 50 IOCs (avg BDE: 82)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.95			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.96		Campaign: Same country: US - 2026-01-07|Campaign: Subnet correlation - 2026-01-05|DugganUSA Threat Intel 2026-04-22 #1|Oz Batch: 28 IOCs (avg BDE: 80)|Oz Batch: 29 IOCs (avg BDE: 80)|Oz Batch: 30 IOCs (avg BDE: 80)|Oz Batch: 31 IOCs (avg BDE: 80)|Oz Batch: 32 IOCs (avg BDE: 80)|Oz Batch: 33 IOCs (avg BDE: 80)|Oz Batch: 34 IOCs (avg BDE: 80)|Oz Batch: 36 IOCs (avg BDE: 80)|Oz Batch: 39 IOCs (avg BDE: 80)|Oz Batch: 40 IOCs (avg BDE: 80)|Oz Batch: 41 IOCs (avg BDE: 80)|Oz Batch: 42 IOCs (avg BDE: 80)|Oz Batch: 44 IOCs (avg BDE: 80)|Oz Batch: 45 IOCs (avg BDE: 80)|Oz Batch: 47 IOCs (avg BDE: 80)|Oz Batch: 48 IOCs (avg BDE: 80)|Oz Batch: 49 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 80)|Oz Batch: 50 IOCs (avg BDE: 81)|Oz Batch: 50 IOCs (avg BDE: 82)	Binarydefense|CyberCure|FireHOL|alienvault|ipsum	2025-12-18	2025-12-11	2026-08-10	5
205.210.31.97			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.98			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.210.31.99			Binarydefense|CyberCure|FireHOL|ipsum		2025-12-11	2026-08-10	4
205.250.39.230			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	4
206.168.34.112			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.113			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.114			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.115			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.116			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.117			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.118			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.119			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.120			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.121			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.122			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.123			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.124			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.125			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.126			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.127			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.128			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.129			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.130			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.131			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.132			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.133			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.134			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.135			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.136			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.137			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.138			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.139			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.140			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.141			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.142			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.143			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.144			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.145			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.146			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.147			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.148			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.149			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.150			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.151			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.152			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.153			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.154			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.155			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.156			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.157			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.158			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.159			FireHOL|cinsscore|ipsum		2025-12-11	2026-08-10	3
206.168.34.192			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.193			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.194			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.195			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.196			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.197			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.198			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.199			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.200			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.201			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.202			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.203			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.204			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.205			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.206			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.207			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.208			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.209			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.210			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.211			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.212			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.213			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.214			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.215			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.216			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.217			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.218			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.219			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.220			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.221			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.222			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.223			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.32			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.33			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.34			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.35			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.36			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.37			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.38			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
206.168.34.39			Binarydefense|CyberCure|FireHOL|cinsscore|greensnow|ipsum		2025-12-11	2026-08-10	6
